user_id,session_time,channel,converted
1470580485518960441,2017-08-01 13:10:51.000000 UTC,Organic Search,false
1471799761820067958,2017-08-02 05:13:23.000000 UTC,Direct,false
1476040872419434494,2017-08-01 08:05:10.000000 UTC,Organic Search,false
148092735649896662,2017-08-01 19:24:14.000000 UTC,Organic Search,false
1485337729016112988,2017-08-02 03:10:21.000000 UTC,Organic Search,false
1485560096715159088,2017-08-01 17:27:36.000000 UTC,Organic Search,false
1485560096715159088,2017-08-01 18:31:19.000000 UTC,Organic Search,false
1485560096715159088,2017-08-01 19:10:37.000000 UTC,Organic Search,false
1485560096715159088,2017-08-01 19:47:03.000000 UTC,Organic Search,false
1487642479039977302,2017-08-01 23:49:49.000000 UTC,Direct,false
1503570892893766140,2017-08-01 17:57:27.000000 UTC,Referral,false
1505334953686919854,2017-08-02 06:01:46.000000 UTC,Organic Search,false
1505446267737085569,2017-08-01 16:48:12.000000 UTC,Referral,false
1513574659863671308,2017-08-02 00:29:24.000000 UTC,Organic Search,false
1514391509445042638,2017-08-01 22:22:19.000000 UTC,Organic Search,false
1514391509445042638,2017-08-01 22:24:53.000000 UTC,Social,false
1517599857366381159,2017-08-01 13:14:30.000000 UTC,Direct,false
1518145426694188868,2017-08-02 01:22:35.000000 UTC,Organic Search,false
1527539308174861681,2017-08-01 22:43:43.000000 UTC,Organic Search,false
1527809562727000331,2017-08-01 08:49:31.000000 UTC,Organic Search,false
1529502455102829408,2017-08-01 08:09:23.000000 UTC,Organic Search,false
1531428390624406862,2017-08-01 14:37:12.000000 UTC,Organic Search,false
1548496847195633854,2017-08-01 07:15:43.000000 UTC,Direct,false
1554392660087600313,2017-08-01 21:16:18.000000 UTC,Organic Search,false
1561572265033151969,2017-08-02 06:16:12.000000 UTC,Affiliates,false
1565779640131908232,2017-08-01 18:49:21.000000 UTC,Direct,false
1565779640131908232,2017-08-01 21:08:27.000000 UTC,Direct,false
1569314516412870109,2017-08-02 04:17:38.000000 UTC,Organic Search,false
1571345374927928042,2017-08-01 19:13:06.000000 UTC,Paid Search,false
1576036252348979431,2017-08-01 10:52:13.000000 UTC,Organic Search,false
1580431283728289185,2017-08-01 14:05:40.000000 UTC,Direct,false
1580431283728289185,2017-08-01 14:39:40.000000 UTC,Direct,false
1580431283728289185,2017-08-01 17:00:50.000000 UTC,Direct,false
1580765124431235938,2017-08-02 02:14:14.000000 UTC,Social,false
158274479370305344,2017-08-01 07:50:58.000000 UTC,Organic Search,false
1584143474340302563,2017-08-02 01:30:00.000000 UTC,Direct,false
1589021726696497303,2017-08-01 15:49:00.000000 UTC,Organic Search,false
1589021726696497303,2017-08-01 19:17:06.000000 UTC,Organic Search,false
1589342290100803125,2017-08-02 06:12:06.000000 UTC,Direct,false
1599870605833978204,2017-08-02 01:05:13.000000 UTC,Organic Search,false
159996297347923769,2017-08-02 06:24:54.000000 UTC,Organic Search,false
1601506851436329496,2017-08-01 12:17:59.000000 UTC,Direct,false
1603126987847875573,2017-08-02 05:15:49.000000 UTC,Organic Search,false
160370198171303042,2017-08-01 22:15:33.000000 UTC,Organic Search,false
1609569033878553733,2017-08-01 17:17:46.000000 UTC,Organic Search,false
1616447455060139288,2017-08-01 22:07:10.000000 UTC,Organic Search,false
1617242681149844046,2017-08-01 19:48:58.000000 UTC,Organic Search,false
1617408685665461043,2017-08-02 01:20:50.000000 UTC,Organic Search,false
1617670870674242233,2017-08-01 14:13:22.000000 UTC,Organic Search,false
1625348761598975970,2017-08-01 22:54:17.000000 UTC,Affiliates,false
1627674454679945564,2017-08-01 22:29:15.000000 UTC,Direct,false
1628879492829362179,2017-08-01 21:05:48.000000 UTC,Direct,false
1633146081774573328,2017-08-01 15:43:56.000000 UTC,Referral,false
1633146081774573328,2017-08-01 16:43:56.000000 UTC,Referral,false
1633623663580153655,2017-08-01 09:16:08.000000 UTC,Organic Search,false
1636668996427959889,2017-08-01 20:51:38.000000 UTC,Organic Search,false
1643325513421614227,2017-08-01 10:13:10.000000 UTC,Organic Search,false
1644386614096076703,2017-08-01 17:19:01.000000 UTC,Referral,false
1646208372745011629,2017-08-01 14:03:37.000000 UTC,Organic Search,false
1652437335616447361,2017-08-01 17:21:56.000000 UTC,Organic Search,false
1660320016791805462,2017-08-01 12:10:44.000000 UTC,Affiliates,false
1664118522501123977,2017-08-01 23:36:47.000000 UTC,Referral,false
1672865099606372641,2017-08-01 17:51:15.000000 UTC,Direct,false
167426291012865838,2017-08-01 16:06:08.000000 UTC,Direct,false
1677073412730473597,2017-08-01 16:35:57.000000 UTC,Social,false
1685335291483410828,2017-08-01 18:56:38.000000 UTC,Direct,true
1687795423322054080,2017-08-01 16:28:40.000000 UTC,Organic Search,false
1690089170162829998,2017-08-01 11:47:14.000000 UTC,Direct,false
1695249506506625436,2017-08-01 10:14:12.000000 UTC,Organic Search,false
1697619818807641659,2017-08-01 22:00:53.000000 UTC,Display,false
1697619818807641659,2017-08-01 22:01:33.000000 UTC,Paid Search,false
1703037897978724600,2017-08-01 17:18:35.000000 UTC,Organic Search,false
1709168327950124621,2017-08-01 12:47:12.000000 UTC,Organic Search,false
171086260572741738,2017-08-01 14:03:53.000000 UTC,Organic Search,false
171546150693396141,2017-08-01 13:51:22.000000 UTC,Organic Search,false
1715821921501447591,2017-08-02 01:33:35.000000 UTC,Organic Search,false
1718103241650540922,2017-08-01 11:03:11.000000 UTC,Organic Search,false
1723576932114173425,2017-08-02 04:28:57.000000 UTC,Organic Search,false
1727447831821561847,2017-08-02 02:34:14.000000 UTC,Organic Search,false
1730392728666305184,2017-08-01 18:47:41.000000 UTC,Organic Search,false
1733308980612977236,2017-08-01 18:04:16.000000 UTC,Referral,false
1735422850224867592,2017-08-01 19:26:20.000000 UTC,Organic Search,false
1739806589985617639,2017-08-01 18:37:56.000000 UTC,Organic Search,false
1739916271262879287,2017-08-01 12:13:15.000000 UTC,Affiliates,false
1740042550130893487,2017-08-01 17:48:38.000000 UTC,Organic Search,false
1740758290528036953,2017-08-01 13:24:48.000000 UTC,Organic Search,false
1743630978694995839,2017-08-01 13:17:33.000000 UTC,Organic Search,false
1743714919834975806,2017-08-01 15:19:52.000000 UTC,Organic Search,false
1750547991469693781,2017-08-01 10:08:55.000000 UTC,Organic Search,false
1756530438351436121,2017-08-02 05:38:37.000000 UTC,Direct,false
1762553919403947075,2017-08-01 11:58:07.000000 UTC,Affiliates,false
1762809677139952101,2017-08-01 10:43:53.000000 UTC,Organic Search,false
1763343148562161190,2017-08-01 19:40:24.000000 UTC,Direct,false
1764876611586598210,2017-08-01 19:27:57.000000 UTC,Direct,false
1764876611586598210,2017-08-01 19:28:14.000000 UTC,Social,false
1765212707053561635,2017-08-01 07:47:44.000000 UTC,Social,false
1765857025931877948,2017-08-01 19:08:22.000000 UTC,Referral,false
1767654982960021230,2017-08-01 17:29:47.000000 UTC,Referral,false
1782954290999486590,2017-08-01 18:47:25.000000 UTC,Social,false
1789756062957034370,2017-08-01 09:10:07.000000 UTC,Organic Search,false
1792126295682358590,2017-08-01 08:45:27.000000 UTC,Organic Search,false
1792126295682358590,2017-08-01 19:31:14.000000 UTC,Organic Search,false
179353411270106471,2017-08-01 08:41:17.000000 UTC,Organic Search,false
1799598136919764397,2017-08-01 21:10:52.000000 UTC,Referral,false
1799598136919764397,2017-08-01 22:46:20.000000 UTC,Referral,false
1822843498690040199,2017-08-01 19:08:26.000000 UTC,Referral,false
1825405620918912810,2017-08-01 22:40:48.000000 UTC,Organic Search,false
1825841980801408928,2017-08-01 13:50:41.000000 UTC,Organic Search,false
1828670115323960984,2017-08-01 12:14:10.000000 UTC,Referral,false
1831467524485009554,2017-08-01 14:54:28.000000 UTC,Organic Search,false
1837599656145930358,2017-08-01 18:59:31.000000 UTC,Organic Search,false
1842092110059542228,2017-08-01 20:41:09.000000 UTC,Organic Search,false
1842973743220639612,2017-08-02 02:43:33.000000 UTC,Organic Search,false
1844375667379030033,2017-08-01 14:19:30.000000 UTC,Social,false
1845228519110059140,2017-08-02 02:43:43.000000 UTC,Organic Search,false
1850206187599338645,2017-08-01 08:12:48.000000 UTC,Organic Search,false
185123961166899959,2017-08-01 09:21:52.000000 UTC,Organic Search,false
185123961166899959,2017-08-01 13:29:45.000000 UTC,Organic Search,false
1860397824484734448,2017-08-01 09:21:25.000000 UTC,Organic Search,false
1861718124739066224,2017-08-01 23:00:43.000000 UTC,Direct,false
1861815179695146599,2017-08-01 21:12:17.000000 UTC,Direct,false
1868979439923677894,2017-08-02 03:44:35.000000 UTC,Referral,false
1868979439923677894,2017-08-02 03:44:58.000000 UTC,Paid Search,false
1868979439923677894,2017-08-02 04:04:54.000000 UTC,Referral,false
1880564746396089734,2017-08-01 14:29:41.000000 UTC,Organic Search,false
1891808271948492451,2017-08-02 03:29:56.000000 UTC,Direct,false
1891895771570308115,2017-08-01 14:54:16.000000 UTC,Organic Search,false
1892724604102461925,2017-08-01 21:27:07.000000 UTC,Direct,false
1894130606995361644,2017-08-01 12:51:41.000000 UTC,Organic Search,false
1897693758416082368,2017-08-02 00:26:10.000000 UTC,Display,false
1904044281872619820,2017-08-01 21:05:45.000000 UTC,Referral,false
1904044281872619820,2017-08-02 00:08:11.000000 UTC,Referral,false
1906908200726410277,2017-08-01 14:05:57.000000 UTC,Referral,false
1908987991153663792,2017-08-01 19:16:34.000000 UTC,Organic Search,false
1919016879395896819,2017-08-01 22:26:17.000000 UTC,Direct,false
1931214681998823485,2017-08-01 23:21:13.000000 UTC,Organic Search,false
1931823884690072716,2017-08-01 12:41:47.000000 UTC,Social,false
1933634293342529288,2017-08-01 16:35:30.000000 UTC,Organic Search,false
1933634293342529288,2017-08-01 21:53:13.000000 UTC,Organic Search,false
1936432800441132244,2017-08-01 19:51:53.000000 UTC,Organic Search,false
1950831674748270459,2017-08-01 09:26:54.000000 UTC,Organic Search,false
1957458976293878100,2017-08-01 14:50:19.000000 UTC,Display,false
1957458976293878100,2017-08-01 18:58:05.000000 UTC,Display,false
1962157441047332207,2017-08-01 20:07:07.000000 UTC,Social,false
1964635174785924193,2017-08-01 14:38:02.000000 UTC,Organic Search,false
1965856889991139272,2017-08-01 11:48:17.000000 UTC,Referral,false
1969572238026427771,2017-08-02 06:10:01.000000 UTC,Referral,false
1979336269797248940,2017-08-01 23:57:57.000000 UTC,Social,false
1985062336742058722,2017-08-02 05:07:35.000000 UTC,Affiliates,false
1989451073741192712,2017-08-01 19:29:03.000000 UTC,Social,false
199487687321203751,2017-08-01 18:13:11.000000 UTC,Organic Search,false
1996186587769697436,2017-08-01 14:58:44.000000 UTC,Referral,true
2004391374618658430,2017-08-01 18:20:33.000000 UTC,Display,false
2005429979013350428,2017-08-01 21:59:12.000000 UTC,Direct,false
2006928678420029430,2017-08-01 07:17:28.000000 UTC,Social,false
2007136518010575432,2017-08-02 02:46:22.000000 UTC,Direct,false
2008785002910996057,2017-08-01 19:11:03.000000 UTC,Referral,true
2009453706917096194,2017-08-01 17:49:34.000000 UTC,Referral,false
2013595731208426221,2017-08-01 19:15:53.000000 UTC,Organic Search,false
2015885291348622137,2017-08-01 20:38:39.000000 UTC,Direct,false
2015885291348622137,2017-08-01 20:38:51.000000 UTC,Referral,false
2016126992583811892,2017-08-01 07:53:41.000000 UTC,Organic Search,false
2019019309202264396,2017-08-01 12:15:57.000000 UTC,Referral,false
2019019309202264396,2017-08-01 14:26:30.000000 UTC,Referral,false
2020765393756185156,2017-08-01 16:44:16.000000 UTC,Referral,false
2020765393756185156,2017-08-01 22:11:19.000000 UTC,Referral,false
202850442759629562,2017-08-01 16:51:32.000000 UTC,Direct,false
2045406961725489573,2017-08-01 17:21:05.000000 UTC,Organic Search,false
2045524732998890731,2017-08-01 11:47:33.000000 UTC,Organic Search,false
20479876441193948,2017-08-01 14:39:31.000000 UTC,Organic Search,false
2052144095426120143,2017-08-01 11:45:14.000000 UTC,Organic Search,false
2052144095426120143,2017-08-01 12:23:24.000000 UTC,Organic Search,false
2054328967059540069,2017-08-02 03:52:20.000000 UTC,Direct,false
2054328967059540069,2017-08-02 06:29:56.000000 UTC,Direct,false
2055839700856389632,2017-08-01 10:29:04.000000 UTC,Organic Search,false
2057248819312088295,2017-08-02 01:09:33.000000 UTC,Organic Search,false
2072460069579872839,2017-08-01 12:33:16.000000 UTC,Organic Search,false
2074083657088706668,2017-08-02 03:31:50.000000 UTC,Social,false
2074457698987085344,2017-08-01 08:22:01.000000 UTC,Paid Search,false
2075719376062131983,2017-08-02 00:44:46.000000 UTC,Referral,false
2079392826608109728,2017-08-02 06:56:16.000000 UTC,Referral,false
2086831251882521033,2017-08-02 02:02:10.000000 UTC,Organic Search,false
2094545314795321562,2017-08-01 22:41:21.000000 UTC,Organic Search,false
2097805712609824059,2017-08-01 23:28:40.000000 UTC,Social,false
2098520034572528192,2017-08-02 06:40:21.000000 UTC,Organic Search,false
2104052545727232815,2017-08-01 16:23:44.000000 UTC,Referral,false
2105122376016897629,2017-08-01 15:51:16.000000 UTC,Referral,false
2110792796115367886,2017-08-02 04:40:51.000000 UTC,Organic Search,false
211224013881885652,2017-08-01 19:20:25.000000 UTC,Social,false
2114956297654549418,2017-08-01 22:51:44.000000 UTC,Referral,false
2116730476094552897,2017-08-01 16:58:20.000000 UTC,Referral,false
2117153876779193778,2017-08-01 20:55:23.000000 UTC,Organic Search,false
2122563021413936814,2017-08-01 08:48:16.000000 UTC,Social,false
2125263416731284022,2017-08-01 16:48:08.000000 UTC,Referral,false
2132595968091130040,2017-08-01 07:15:27.000000 UTC,Organic Search,false
2138261192272512374,2017-08-01 22:03:43.000000 UTC,Organic Search,false
2139279292242198341,2017-08-02 03:58:36.000000 UTC,Organic Search,false
2140801577493193135,2017-08-02 03:48:14.000000 UTC,Referral,false
2141551004735420332,2017-08-01 14:43:45.000000 UTC,Direct,false
2143675980529831445,2017-08-01 18:27:33.000000 UTC,Direct,false
214645162021124820,2017-08-01 18:46:01.000000 UTC,Organic Search,false
2147698707484963183,2017-08-01 18:42:51.000000 UTC,Direct,false
2150760492855681478,2017-08-02 01:55:18.000000 UTC,Referral,false
2169837842795965197,2017-08-01 07:28:16.000000 UTC,Paid Search,false
2169837842795965197,2017-08-01 07:28:40.000000 UTC,Paid Search,false
2169837842795965197,2017-08-01 07:29:37.000000 UTC,Paid Search,false
2169837842795965197,2017-08-01 12:42:46.000000 UTC,Paid Search,false
2173584290155613877,2017-08-02 02:45:34.000000 UTC,Social,false
2182591763226364361,2017-08-02 06:54:08.000000 UTC,Organic Search,false
2182594982565783484,2017-08-01 16:41:49.000000 UTC,Organic Search,false
2182673884733104596,2017-08-01 22:27:18.000000 UTC,Referral,false
2183769803946700458,2017-08-01 20:13:59.000000 UTC,Organic Search,false
2185822873227739783,2017-08-01 21:24:40.000000 UTC,Organic Search,false
2192102760951521593,2017-08-01 14:23:44.000000 UTC,Referral,false
2192193940277396287,2017-08-02 06:42:14.000000 UTC,Organic Search,false
2200459020179743402,2017-08-01 16:11:19.000000 UTC,Direct,false
2200502804815616939,2017-08-01 23:07:44.000000 UTC,Organic Search,false
2211136004038546286,2017-08-01 23:10:04.000000 UTC,Referral,false
2214379148441901387,2017-08-01 17:19:17.000000 UTC,Direct,false
2214840422519187325,2017-08-01 17:19:23.000000 UTC,Organic Search,false
2214907712961941891,2017-08-01 11:45:31.000000 UTC,Direct,false
2218341340779072603,2017-08-02 03:41:15.000000 UTC,Social,false
2230459363222130999,2017-08-01 19:59:49.000000 UTC,Organic Search,false
2238427794408940307,2017-08-02 06:13:22.000000 UTC,Organic Search,false
2248281639583218707,2017-08-01 10:39:34.000000 UTC,Organic Search,false
2251423762433977921,2017-08-01 08:31:49.000000 UTC,Direct,false
2251423762433977921,2017-08-01 23:01:23.000000 UTC,Direct,false
2253562111171526897,2017-08-01 11:58:14.000000 UTC,Organic Search,false
2259079141717000402,2017-08-01 13:17:59.000000 UTC,Organic Search,false
2261480482834445759,2017-08-02 05:08:13.000000 UTC,Social,false
2262160774762451480,2017-08-01 21:15:36.000000 UTC,Display,false
2266792871945758712,2017-08-01 21:10:50.000000 UTC,Organic Search,false
2274983135848306493,2017-08-02 04:37:22.000000 UTC,Affiliates,false
2275601793320834946,2017-08-01 14:40:03.000000 UTC,Referral,false
2284555599203977570,2017-08-01 15:43:36.000000 UTC,Direct,false
2284555599203977570,2017-08-01 16:34:04.000000 UTC,Direct,true
2284617171638086686,2017-08-01 15:24:43.000000 UTC,Direct,false
2290716777071714814,2017-08-02 06:18:09.000000 UTC,Organic Search,false
2296746801106065318,2017-08-01 17:54:03.000000 UTC,Organic Search,false
2304876817716648455,2017-08-01 07:59:05.000000 UTC,Organic Search,false
2304876817716648455,2017-08-01 09:17:57.000000 UTC,Organic Search,false
2307827394967430985,2017-08-01 23:31:19.000000 UTC,Organic Search,false
2308972242270104458,2017-08-01 19:56:28.000000 UTC,Social,false
2309150364408456334,2017-08-01 14:33:57.000000 UTC,Organic Search,false
2316246713558870776,2017-08-01 08:16:31.000000 UTC,Paid Search,false
2326486702552179602,2017-08-02 00:19:48.000000 UTC,Organic Search,false
2329351696536196590,2017-08-01 21:06:00.000000 UTC,Direct,false
2339552648105912333,2017-08-02 01:57:58.000000 UTC,Social,false
2342121888396214844,2017-08-01 15:12:15.000000 UTC,Organic Search,false
2345486889092695264,2017-08-02 03:44:01.000000 UTC,Organic Search,false
2353244090654311983,2017-08-01 08:49:37.000000 UTC,Organic Search,false
2354022204600842984,2017-08-02 05:01:58.000000 UTC,Paid Search,false
2356328520822545622,2017-08-01 12:25:34.000000 UTC,Direct,false
2366763687657230757,2017-08-01 20:54:13.000000 UTC,Organic Search,false
2371165862043734533,2017-08-01 12:49:55.000000 UTC,Organic Search,false
2379859623266786468,2017-08-02 03:59:04.000000 UTC,Organic Search,false
2380151902002144519,2017-08-01 15:41:43.000000 UTC,Organic Search,false
2384100567992606712,2017-08-02 04:56:34.000000 UTC,Direct,false
2384575288962758158,2017-08-01 21:17:22.000000 UTC,Paid Search,false
238925310298938861,2017-08-01 13:56:02.000000 UTC,Referral,false
238925310298938861,2017-08-01 18:32:11.000000 UTC,Referral,false
238925310298938861,2017-08-01 20:45:47.000000 UTC,Referral,false
238925310298938861,2017-08-01 22:47:39.000000 UTC,Referral,false
2417689131075586056,2017-08-01 23:01:01.000000 UTC,Organic Search,false
2419083783587438310,2017-08-01 20:03:27.000000 UTC,Paid Search,false
2419183762515049187,2017-08-01 13:24:09.000000 UTC,Referral,false
2419183762515049187,2017-08-01 14:04:08.000000 UTC,Referral,false
2421708913980275160,2017-08-02 05:23:42.000000 UTC,Organic Search,false
2421732605600656292,2017-08-02 05:15:12.000000 UTC,Organic Search,false
2422865366235727605,2017-08-02 03:13:39.000000 UTC,Organic Search,false
2430434738816233400,2017-08-01 07:53:01.000000 UTC,Organic Search,false
2434197886996636806,2017-08-01 17:46:27.000000 UTC,Organic Search,false
2435678501861994014,2017-08-01 21:06:46.000000 UTC,Organic Search,false
2450138937314937830,2017-08-01 09:32:36.000000 UTC,Direct,false
2451049901373735304,2017-08-01 23:50:20.000000 UTC,Referral,false
2451049901373735304,2017-08-02 00:22:29.000000 UTC,Organic Search,false
2453968227565059585,2017-08-01 18:58:20.000000 UTC,Display,false
2453968227565059585,2017-08-01 21:00:31.000000 UTC,Display,false
245903441734497788,2017-08-01 18:07:03.000000 UTC,Organic Search,false
2471161929302374874,2017-08-01 23:45:02.000000 UTC,Referral,false
2474397855041322408,2017-08-01 11:41:40.000000 UTC,Organic Search,false
2474397855041322408,2017-08-01 12:14:07.000000 UTC,Referral,false
2479343391638104888,2017-08-01 22:18:01.000000 UTC,Referral,false
2479343391638104888,2017-08-02 03:32:56.000000 UTC,Referral,false
2480919145788008451,2017-08-01 15:00:41.000000 UTC,Organic Search,false
2485028951030553624,2017-08-02 01:00:46.000000 UTC,Organic Search,false
249580667625677654,2017-08-01 14:15:14.000000 UTC,Organic Search,false
2508529781333336867,2017-08-01 14:54:04.000000 UTC,Direct,false
2508529781333336867,2017-08-01 22:53:35.000000 UTC,Direct,false
2508529781333336867,2017-08-02 02:30:41.000000 UTC,Direct,false
2510170651126670568,2017-08-01 23:40:34.000000 UTC,Organic Search,false
2516702271461747537,2017-08-01 12:21:03.000000 UTC,Organic Search,false
2530222046107597457,2017-08-01 22:49:41.000000 UTC,Organic Search,false
2541248177589074466,2017-08-02 00:12:05.000000 UTC,Organic Search,false
2542142532512164060,2017-08-02 01:27:10.000000 UTC,Referral,false
2542572641106362498,2017-08-01 10:08:53.000000 UTC,Direct,false
2544295108760220107,2017-08-01 14:39:35.000000 UTC,Affiliates,false
2551781587105610155,2017-08-01 18:55:19.000000 UTC,Direct,false
2552667231289020131,2017-08-01 10:22:57.000000 UTC,Social,false
2555297488476915323,2017-08-02 03:00:00.000000 UTC,Organic Search,false
2560528730939804565,2017-08-01 07:46:12.000000 UTC,Paid Search,false
2570612937804014178,2017-08-02 01:40:06.000000 UTC,Organic Search,false
257460808504476636,2017-08-01 23:38:21.000000 UTC,Organic Search,false
2574985888841008159,2017-08-02 03:40:16.000000 UTC,Organic Search,false
2578084515369430211,2017-08-01 14:27:32.000000 UTC,Organic Search,false
2580063646031215811,2017-08-02 06:08:28.000000 UTC,Organic Search,false
2596204105843575892,2017-08-01 19:33:54.000000 UTC,Organic Search,false
2608714709593599798,2017-08-01 15:42:04.000000 UTC,Social,false
2611203614362827950,2017-08-02 03:11:20.000000 UTC,Organic Search,false
2622283652300568648,2017-08-02 02:06:48.000000 UTC,Direct,false
2632632793650115212,2017-08-01 14:05:09.000000 UTC,Organic Search,false
2632663141634389569,2017-08-01 23:51:50.000000 UTC,Organic Search,false
2637715559627484479,2017-08-01 09:44:57.000000 UTC,Organic Search,false
2639363198417640257,2017-08-01 15:48:30.000000 UTC,Organic Search,false
26395148894892345,2017-08-01 09:47:04.000000 UTC,Organic Search,false
2641805124479858671,2017-08-01 11:43:42.000000 UTC,Organic Search,false
2651704486220698205,2017-08-01 21:42:40.000000 UTC,Referral,false
2652204704046871824,2017-08-01 22:10:54.000000 UTC,Organic Search,false
2662180751707142455,2017-08-01 14:21:00.000000 UTC,Social,false
2666111902144758507,2017-08-01 14:19:09.000000 UTC,Referral,false
2666111902144758507,2017-08-01 19:03:21.000000 UTC,Referral,false
2666111902144758507,2017-08-01 20:04:01.000000 UTC,Referral,false
267496141615033562,2017-08-01 09:44:59.000000 UTC,Direct,false
2676968710817251415,2017-08-01 14:48:12.000000 UTC,Referral,false
2676968710817251415,2017-08-02 01:23:10.000000 UTC,Referral,false
2682723022140584110,2017-08-02 01:38:07.000000 UTC,Organic Search,false
2688806293820616307,2017-08-01 23:49:28.000000 UTC,Organic Search,false
2690284560375650313,2017-08-01 14:03:40.000000 UTC,Direct,false
2699100691075242575,2017-08-01 22:27:45.000000 UTC,Organic Search,false
2704409557065605562,2017-08-01 20:32:33.000000 UTC,Organic Search,false
2705222810411345313,2017-08-01 19:41:35.000000 UTC,Organic Search,false
2715641424222176910,2017-08-01 15:29:36.000000 UTC,Direct,false
2720956205046534636,2017-08-01 18:26:52.000000 UTC,Organic Search,false
2720956205046534636,2017-08-01 19:22:20.000000 UTC,Organic Search,false
2723275726967250490,2017-08-01 18:25:13.000000 UTC,Direct,false
2723592053100504628,2017-08-02 06:05:23.000000 UTC,Social,false
2725696087969671053,2017-08-01 21:06:57.000000 UTC,Organic Search,false
2727473043471446580,2017-08-01 10:22:10.000000 UTC,Organic Search,false
2728102317655045056,2017-08-01 09:39:48.000000 UTC,Organic Search,false
2731093450635507309,2017-08-01 13:04:04.000000 UTC,Organic Search,false
2731654298293688463,2017-08-01 23:34:56.000000 UTC,Organic Search,false
2734804504238901538,2017-08-01 17:11:41.000000 UTC,Social,false
2737278590678471921,2017-08-01 09:56:33.000000 UTC,Organic Search,false
2753239264861351604,2017-08-01 17:33:36.000000 UTC,Direct,false
2753760102017336936,2017-08-01 22:55:42.000000 UTC,Referral,false
276316972020641996,2017-08-02 01:09:03.000000 UTC,Paid Search,false
2764250476437480109,2017-08-02 03:49:50.000000 UTC,Social,false
2770089936953802860,2017-08-01 20:19:27.000000 UTC,Referral,false
2773683497369214368,2017-08-01 23:48:19.000000 UTC,Referral,false
2777572372845776389,2017-08-01 19:13:37.000000 UTC,Paid Search,false
27785596521458276,2017-08-02 03:03:36.000000 UTC,Organic Search,false
2779815289055249137,2017-08-01 22:23:50.000000 UTC,Affiliates,false
2780604017921252496,2017-08-01 07:47:47.000000 UTC,Organic Search,false
2783705710531750684,2017-08-01 21:03:55.000000 UTC,Organic Search,false
2802039693432172812,2017-08-01 16:00:59.000000 UTC,Organic Search,false
2803936649317477349,2017-08-01 11:58:14.000000 UTC,Social,false
2815972293872799772,2017-08-01 14:48:38.000000 UTC,Organic Search,false
2827498353821012092,2017-08-01 17:24:38.000000 UTC,Paid Search,false
2834920478347180554,2017-08-01 07:06:44.000000 UTC,Organic Search,false
2838389775426883646,2017-08-01 13:26:30.000000 UTC,Organic Search,false
2849316121448638487,2017-08-01 22:29:13.000000 UTC,Organic Search,false
2850740382396127239,2017-08-01 13:58:52.000000 UTC,Organic Search,false
285078690625627121,2017-08-01 20:26:45.000000 UTC,Organic Search,false
285078690625627121,2017-08-01 21:54:27.000000 UTC,Organic Search,false
285078690625627121,2017-08-01 22:46:19.000000 UTC,Organic Search,false
285078690625627121,2017-08-02 05:23:21.000000 UTC,Organic Search,false
2852184347150162180,2017-08-01 19:40:23.000000 UTC,Direct,false
2856701508869470731,2017-08-02 06:33:53.000000 UTC,Referral,false
2860468375128954632,2017-08-01 15:44:33.000000 UTC,Organic Search,false
2863022817351466072,2017-08-01 09:20:50.000000 UTC,Social,false
2863263655007937461,2017-08-02 04:50:37.000000 UTC,Organic Search,false
2863386477264746611,2017-08-01 09:11:10.000000 UTC,Organic Search,false
2864404326161662381,2017-08-02 03:08:54.000000 UTC,Social,false
2865117450599304911,2017-08-01 18:32:53.000000 UTC,Organic Search,false
2866931067607762666,2017-08-01 16:02:40.000000 UTC,Social,false
2868837411275483193,2017-08-01 18:45:30.000000 UTC,Organic Search,false
2873344070617980666,2017-08-01 16:58:51.000000 UTC,Organic Search,false
2880164379954827168,2017-08-01 16:21:39.000000 UTC,Referral,false
2880164379954827168,2017-08-01 20:50:59.000000 UTC,Referral,false
2886144098855378647,2017-08-01 22:33:57.000000 UTC,Referral,false
2889669796889398046,2017-08-01 17:41:34.000000 UTC,Direct,false
2889669796889398046,2017-08-01 19:39:59.000000 UTC,Direct,false
2897578101660189633,2017-08-02 06:55:43.000000 UTC,Organic Search,false
2897935693450160004,2017-08-01 19:27:36.000000 UTC,Organic Search,false
2898336862525809278,2017-08-01 07:51:04.000000 UTC,Organic Search,false
2901198568371886974,2017-08-01 23:36:43.000000 UTC,Direct,false
2901575697096348212,2017-08-01 21:51:10.000000 UTC,Organic Search,false
2935122873475197271,2017-08-01 11:12:41.000000 UTC,Direct,false
2935198745073121889,2017-08-01 13:11:35.000000 UTC,Referral,false
2936685342380626198,2017-08-01 21:59:04.000000 UTC,Direct,false
2952158281812775899,2017-08-02 06:42:19.000000 UTC,Direct,false
2956728360962363531,2017-08-01 07:14:37.000000 UTC,Organic Search,false
2956728360962363531,2017-08-01 12:10:17.000000 UTC,Organic Search,false
2959004768244852214,2017-08-02 03:28:34.000000 UTC,Referral,false
2963647799785537303,2017-08-02 06:56:38.000000 UTC,Direct,false
2966759861963076552,2017-08-01 13:08:13.000000 UTC,Organic Search,false
2967223727839711749,2017-08-01 20:54:10.000000 UTC,Organic Search,false
296822863046398447,2017-08-01 07:14:23.000000 UTC,Social,false
2976099200710770058,2017-08-01 20:12:26.000000 UTC,Organic Search,false
2976850708933857190,2017-08-01 14:24:45.000000 UTC,Organic Search,false
